,indicator,hockeyStick,quadratic,VaR_0.8,CVaR_0.8,VaR_0.9,CVaR_0.9,VaR_0.95,CVaR_0.95,VaR_0.99,CVaR_0.99,VaR_0.996,CVaR_0.996
63,0.0922,0.20673931542595086,62.69071722131004,3.979782788053722,6.265124758438972,5.615212838402563,7.776974215581325,7.355020392667946,8.970841373868401,9.660890353305726,10.324436161797072,10.520666152738317,10.689357434806142
64,0.1027,0.17691411697049508,62.34043274264945,4.195798655542539,6.279198095730456,5.7384703741710865,7.482419706695864,7.582217755274204,8.521712504457716,9.573674734415864,9.991679267973721,10.056482183482329,10.182586670142765
65,0.1011,0.1644588407907974,61.64491838335693,3.7910591749774696,5.9596779828455695,5.7397621799807474,7.3581703488052375,6.87492189027444,8.33155777542514,9.313709125225175,9.608003652421512,9.732523281189595,9.80568015239674
66,0.1237,0.18732878971419584,61.45461690520092,4.333145237218144,6.332601845372578,6.1477428789445945,7.5273063231715645,7.144094632837579,8.453284799535618,9.502826906605202,9.874787517899215,9.940957460801846,10.055934352385632
67,0.097,0.1669230256763179,62.968939651691194,4.000475367304649,5.98411008764289,5.471325188904537,7.371952002959249,7.18541676800341,8.248074349799072,9.740616573295279,10.237013019454633,10.583660724856406,10.58686434659734
68,0.0956,0.16013275308166805,61.979943947682706,3.657933133257451,5.9377159264450015,5.576103513749263,7.309294470835479,6.713573200661205,8.375772175295003,9.125633263216061,9.577705986648443,9.707162470190635,9.839820687630747
69,0.1197,0.17491504032627095,58.95175095718429,3.4576671878969307,6.067521930661395,6.09301299078869,7.417624265151172,7.239239495036074,8.121965023738015,9.078179335895584,9.487154590828396,9.720256810460603,9.723450573101577
70,0.1229,0.20085191812897463,63.36785749264201,3.853120277129495,6.303667609658023,5.962989297928505,7.693601308289376,7.42144969291807,8.731819686316125,10.093771687451975,10.294456058168034,10.383579429188408,10.409900440214345
71,0.1151,0.16672273929611459,60.54137730002808,3.9830830938391237,6.12253380115058,6.173013658133737,7.3422373787890285,6.987695913742282,8.242984695197213,9.336261359745869,9.62557255312453,9.741737698057683,9.802590282664212
72,0.095,0.1601818235628824,61.42867983336406,3.840151586192107,5.959456157218566,5.4861380179242225,7.307229674677875,6.674259185081798,8.445760250051348,9.190187840990458,9.648528890014354,9.8454069936958,9.892986625084282
73,0.0927,0.15494040242680593,61.89028900283071,4.344819546210864,6.065583152671798,5.621648461476905,7.259319327599863,7.149001048270186,8.397548857677169,9.559647301853555,10.274843614289605,10.519455298630996,10.634012747977275
74,0.0898,0.16290494102323655,64.07016745435162,3.82356290418198,5.908574254556693,5.467095687743377,7.330876892967998,6.826999891684288,8.57614826072145,9.894472034293262,10.221344842373826,10.311836994167361,10.503582860378941
75,0.0985,0.17960640616906104,62.12990310610242,3.845578602754884,6.1078640907041475,5.638954710791662,7.508778508662919,7.280837576880405,8.459082583251561,9.706238919464518,10.220493860536738,10.405485387436647,10.568999939544005
76,0.0985,0.18296104708415284,60.93727444165572,3.976111277499804,6.106705850608409,5.486000557216364,7.53711307773063,7.2800783985927175,8.533853004182973,9.405917052771331,9.730820664796854,9.832389131645007,10.000425466170562
77,0.0925,0.19100476777629008,60.554990346584155,3.382187982938234,6.117833624625029,5.589049646085531,7.616092972256743,7.592905013358635,8.600813147361341,9.19924868296777,9.78417525684749,9.973023231675166,10.129678043513914
78,0.0929,0.17080174726982017,60.45181079866291,4.253127014789307,6.158764047779802,5.610941432539256,7.417603963429203,7.613520234610661,8.488649723517415,9.020020501992706,9.427212778801943,9.4179934926877,9.721831932845847
79,0.0878,0.15666039766635037,60.620338754022214,3.457928389765353,5.91724491625943,5.13594518658984,7.232919280432682,7.273598470999538,8.338201318738376,9.014349466490613,9.581016953425099,9.824738754130665,9.874282331192719
80,0.0924,0.1624668154282926,62.1411008530295,3.6318997842152534,5.968337889017054,5.527850748010508,7.327416612521411,6.993929174092539,8.421493727390079,9.490034975191426,9.69343854693506,9.719909397289857,9.815645649924429
81,0.111,0.1983764127056805,61.68539454589898,4.062840364814239,6.328031743708673,6.261326146248706,7.661321681561555,7.117806025650541,8.565715417115046,9.554407275683193,9.925449710431732,10.028449215030205,10.199259193540273
82,0.094,0.15899562686487376,61.09456545494179,3.6564772071602896,5.836298727403834,5.431470085953652,7.290555480597746,6.527201825675423,8.47794712893188,9.791955137499707,10.119292368756515,10.212413635321301,10.24512222965804
83,0.0942,0.16755065747430628,62.25056072254289,3.6127513917340153,6.077486112438617,5.656206246368864,7.387169610797677,6.902649658363007,8.584356160655949,9.406378994550325,9.709146589798648,9.759652825361057,10.014616143177607
84,0.1308,0.19271131270941466,59.063422467498924,3.7188438010156943,6.363338141447021,6.110343794250703,7.567194745237655,7.047623605967058,8.580498666533584,9.74976262732385,10.110172491703064,10.216639960587761,10.284261171603882
85,0.0929,0.19665467598616176,62.4214572202732,3.685260236438914,6.054339528378605,5.4653774135307,7.663064311247175,7.520016186609659,8.895322480272268,9.915228634135794,10.325174956839128,10.41933759906218,10.428208864963029
86,0.1033,0.18473925241197622,61.08346888520469,4.218124226251835,6.183198016496088,5.9470116810898155,7.552492946283074,7.184459667227937,8.452942104885713,9.310288224755507,9.743977103620656,9.828666717700523,9.932238303274849
87,0.1129,0.1723792443102196,61.161696227518235,3.3889971792814286,6.063883473300798,5.864953416409634,7.4278763691003356,7.128973849785947,8.499494742834091,9.59188521372999,9.973054272432455,10.10781074220601,10.159770401419918
88,0.0882,0.15266911519982382,61.96133919756031,3.829079988288477,5.9966347242711375,5.504870322497556,7.224128073510675,6.863176456572141,8.363138600314553,8.874066558290348,9.566209861256803,9.60172230676661,9.7909761652212
89,0.0847,0.1488305993379785,62.075815761859346,3.4521171733661404,5.789866989754304,5.357603040139004,7.17225320184486,7.258875855319658,8.321179914797696,8.808708592721858,9.310488023631285,9.439014104620666,9.521942894292597
90,0.0918,0.17155491292365924,61.105497976357825,3.741223600488027,6.015390424811455,5.594954860967391,7.425155119366053,7.581069447002758,8.575349833716386,9.50562591731721,9.853263926849497,10.044865123374555,10.106693248319603
91,0.1042,0.1777968107398873,60.42512146286061,4.154058860179493,6.157385438378144,5.795986324923735,7.4896084756922825,6.938379064897525,8.595651175997247,9.563582139241383,9.934346510191517,10.12096605826889,10.15190421555265
92,0.1073,0.19154798329803224,58.83008138386082,3.7874547103518417,6.140984968526059,5.965042531934511,7.614252020184017,7.403847912221401,8.810645093178103,9.580620964558026,10.087427935564389,10.191436997536737,10.270845386849887
93,0.0787,0.1472590633504214,62.19335188717609,4.165405246995768,5.85710204774366,5.1300639639212235,7.10342879259857,6.823201633940872,8.273473198300183,8.80618999748112,9.15093560965909,9.202206371114091,9.374964608860301
94,0.0709,0.13283004303431004,62.40636792128345,4.273742192167955,5.837751742994809,5.391388816140992,6.990444677062757,7.076782704724998,8.148856426373852,9.191068006997082,9.681233126819581,9.818106270451844,9.887340295142604
95,0.1025,0.18916029676723883,60.44405979948739,4.095386960549391,6.182187154080278,5.769269355090696,7.604357553211164,7.379685921875637,8.806008191304976,9.285693374919466,9.735032115614565,9.943924466965575,9.98970861962674
96,0.0989,0.14552480388115047,62.82117811830493,3.720779176870156,5.805891554377755,5.650838968049687,7.168611382537967,6.8743328074231655,7.992840643876465,8.637273458669531,9.051612268623206,9.12064932989848,9.293668489316191
97,0.1061,0.16317933311484675,61.82407215862495,3.9109944101176595,6.088382462086716,5.896395063616804,7.338998887055099,6.8608715262833115,8.264085004845738,9.243965045178717,9.948356699697582,10.208347318317356,10.224628559998578
98,0.0945,0.1826188583871988,59.571257547538565,3.9068063148571284,6.070982308087885,5.600985662269785,7.536420107970545,7.450379776282755,8.826671697921164,10.179111070821113,10.671841532682459,10.783153454233517,10.818463716123949
99,0.0989,0.18225323937476423,62.8839933952383,3.9928877626005317,6.166822179572715,5.687904632573247,7.535881552508467,7.126249231639498,8.640091716277757,9.986230259200148,10.540437264663069,10.70453737123069,10.875248161742508
100,0.1105,0.16800310617783357,60.55122907218984,3.7107070164874507,5.986369412147868,5.905605549434988,7.382800439094086,6.804303036103267,8.315547116852844,9.301843867644077,9.797136015798362,9.953896079903195,10.030461181131628
101,0.1066,0.18136006632011048,61.47938974423105,4.075649093129574,6.065976531039986,6.083312269105058,7.511662835850507,6.868411246623623,8.512513235274557,9.904649168939743,10.209815462330848,10.322251025982707,10.352477095919303
102,0.0969,0.15562173055271109,62.323821452496375,4.035905025980654,6.037816767296,5.681296019203796,7.267939376400802,7.3060572116788265,8.479141740530318,9.53180078521648,9.820638161976193,9.809420222105642,9.951027209406412
103,0.0912,0.20646989932168414,61.118047526087544,4.359053370931424,6.368679441302076,5.5401881634507575,7.7675301650609025,7.5880810790028725,8.790592349632322,9.969350135832103,10.351970019177385,10.545191293808895,10.656247759584666
104,0.1051,0.19044585969993044,60.006152996989876,4.1578592228247935,6.28256365840463,5.877390016244636,7.614028971539513,7.252132675323999,8.679022526323955,9.326082602023488,9.624414951432184,9.718873929294544,9.768931391053282
105,0.1202,0.18944258876659145,61.85524792120734,4.1606701162023505,6.337945725021383,6.1053131302013774,7.559994603155483,7.477752560517672,8.561538520374677,9.259954972398585,9.83033113509503,10.195257479292916,10.363888494975443
106,0.1007,0.15735980558684542,61.80823893812544,3.993495167479086,6.040553627921912,5.757426755202911,7.28719489196644,7.0621609199885285,8.18819389310704,8.94115785615482,9.83042704777374,10.15265216208907,10.193830430921306
107,0.0908,0.16416512814193449,62.728704254597766,3.5628028811023533,5.942560878013347,5.584795794862384,7.345481844536341,7.256190004392092,8.406436437001501,8.876881320875606,9.790976897651364,10.207444095396978,10.291495302330011
108,0.0902,0.16492059793353878,62.52692377313244,4.132575738755829,6.051857310904062,5.486419804032707,7.34885869119976,7.039652847202024,8.48380050675535,9.585914148951511,9.861908623261892,9.88337497769029,9.967576433608592
109,0.0986,0.17911502564804788,61.16849433697675,3.9847262525645846,6.103849296542164,5.6232491785244285,7.504209083025975,7.395152801450752,8.342112408474204,9.018964582464413,9.243716566604736,9.357866979330607,9.441881781806014
110,0.1086,0.16361914979114928,61.087866333803326,3.9842912230508283,6.1381732158430475,5.95254083962012,7.339337287550386,6.93840372354137,8.270419855737247,9.500906698313747,9.945167843532717,10.078613751031625,10.161204586127637
111,0.095,0.16943213112866756,60.88964032570975,4.06658320902519,6.114842779570277,5.451975032303565,7.399661508017846,6.832405075001976,8.600148317104969,9.782560113887513,10.331828593059797,10.447507029770788,10.501116864392467
112,0.0867,0.17514284140376846,62.79739390474014,4.182104008381192,6.050331278422762,5.1209397001952865,7.413935503617406,7.44165036678713,8.384773365237354,9.016179154931518,9.953072536847818,10.149302504386233,10.37407159195028
113,0.1018,0.18886878624652748,61.6884558733348,3.9190911751299566,6.148480514244553,5.816174959816447,7.5976017371138225,7.429189154072677,8.493825838846105,9.718708770156702,10.072027648740669,10.158094963201904,10.30652044459002
114,0.1042,0.17687846635489785,61.52614177176037,3.781681393481737,6.218726477938215,5.78957434420451,7.479439323033206,7.378797021498915,8.568966915491373,9.842027571300084,10.139107854995288,10.207633035837247,10.253509524867061
115,0.1052,0.16462797462950135,60.86812615194764,3.476468879134785,6.011731954747746,5.782617360933813,7.3548617803862415,7.202303340745619,8.436433026779264,9.690046824374228,10.116765370402357,10.182065718776252,10.447613673478118
116,0.1083,0.18999769555097304,58.71383767905688,3.7759671815568083,6.188615094068694,6.478959804911213,7.579674801851527,7.320715947370189,8.256349497366774,9.02000533209495,9.523423730642865,9.624623285073351,9.748282356117265
117,0.0895,0.16448677164678482,61.425952973763145,3.8338690701381033,6.050722305528849,5.562089458433967,7.348045315860517,7.4696200177283245,8.569394162938755,9.586287859783114,10.133340631647025,10.434691958742732,10.477234510058267
118,0.1236,0.17663511122681294,62.9100946223508,3.816946107087446,6.209782301486482,5.922834692490007,7.450826052915501,7.515309802721664,8.436231250866939,9.183720657266292,9.440477050576778,9.538860355236638,9.614788824125688
119,0.0993,0.17243611070834192,61.53403600571557,3.857142802514794,6.165207379175743,5.6850422002536405,7.437931695887411,7.531865156173975,8.553631582026412,9.220154695721883,9.41777356124954,9.411051588556493,9.506484144639668
120,0.0901,0.16626988693885209,61.738412422820254,3.8593944146762915,6.038274550880832,5.523391737884928,7.3639720070731025,7.37303938764277,8.151199277058637,8.99811287005699,9.448066482608827,9.568305203003554,9.681891106216211
121,0.0919,0.1619767087745539,60.70881849999076,3.598744461024122,5.860664913036235,5.493607972162341,7.325332857933447,7.030488358435143,8.49467235566801,9.45504423398556,9.943945226037606,10.270479209829515,10.281875060425824
122,0.094,0.17060906946614715,64.05317852973067,4.2086759010833354,6.071423551458974,5.537754395672742,7.413931287621925,7.353708627658335,8.37637712429078,9.323004188469588,9.735763615179383,9.784725894872787,9.91625821632252
123,0.0942,0.17406747020528315,61.69195774054965,4.045527276361973,6.040601159498644,5.388171728297465,7.443008123918911,7.242881311605512,8.460975578554512,9.313910748379055,9.769201629060989,9.797294984976153,9.955064839881711
124,0.1035,0.18181104796642122,61.082551606557224,3.8372107817152994,6.111887574098204,5.800650275311668,7.530162139629443,7.440703735769439,8.655279508596319,9.53013192019722,10.031964480578033,10.240601450222664,10.30462459149652
125,0.1007,0.17476508941788643,60.64659060213966,3.9519802486807265,6.078031611780498,5.73661298066887,7.459489575657416,7.263560499017725,8.417638037277708,9.14154660037065,9.81113795283288,10.082635615468504,10.177494955099824
126,0.1033,0.1511853636367176,60.10648140802576,3.8320508419248043,5.878142555781624,5.814814936359181,7.223718938172203,6.911718109266477,8.159108981108433,9.071181559665126,9.473363378056602,9.662874187821087,9.721293898206651
127,0.124,0.20533738050516426,61.62245955549334,3.5888666182870352,6.15865630550775,6.021356894335661,7.720813351689409,7.333932665208419,8.698909795977194,9.26704431420867,9.643724777923802,9.74089118104149,9.864743253091484
128,0.1123,0.18805235362882117,61.92651705062068,3.9675091286509527,6.226917084249547,6.044256191582221,7.573364615132585,7.840092114930542,8.541191372315852,9.316667433186428,9.631098101363573,9.749319205717299,9.825585698005298
